"Lat: -0.5, Long: -10.5, over the ocean",year,obs_anoms,rcp26,rcp45,rcp60,rcp85
133,1983,0.009,,,,
134,1984,0.692,,,,
135,1985,0.291,,,,
136,1986,0.194,,,,
137,1987,0.542,,,,
138,1988,0.731,,,,
139,1989,0.377,,,,
140,1990,0.215,,,,
141,1991,0.303,,,,
142,1992,-0.339,,,,
143,1993,0.32,,,,
144,1994,0.287,,,,
145,1995,0.656,,,,
146,1996,0.473,,,,
147,1997,0.014,,,,
148,1998,0.878,,,,
149,1999,0.671,0.404,0.393,0.432,0.391
150,2000,0.324,0.393,0.402,0.379,0.428
151,2001,0.364,0.476,0.498,0.456,0.512
152,2002,0.432,0.456,0.451,0.518,0.463
153,2003,0.738,0.472,0.465,0.469,0.466
154,2004,0.39,0.523,0.506,0.52,0.522
155,2005,0.358,0.547,0.529,0.595,0.542
156,2006,0.653,0.54,0.521,0.522,0.565
157,2007,0.737,0.53,0.642,0.59,0.511
158,2008,0.996,0.542,0.595,0.596,0.542
159,2009,0.7,0.654,0.596,0.604,0.674
160,2010,0.995,0.632,0.714,0.669,0.704
161,2011,0.626,0.666,0.63,0.661,0.607
162,2012,0.317,0.745,0.597,0.628,0.683
163,2013,0.556,0.694,0.659,0.647,0.65
164,2014,0.393,0.816,0.829,0.847,0.692
165,2015,0.626,0.755,0.824,0.783,0.751
166,2016,0.864,0.765,0.759,0.816,0.818
167,2017,0.746,0.743,0.774,0.75,0.847
168,2018,0.716,0.854,0.823,0.726,0.84
169,2019,,0.759,0.863,0.788,0.88
170,2020,,0.866,0.834,0.842,0.866
171,2021,,0.845,0.845,0.809,0.953
172,2022,,0.948,0.88,0.799,1.021
173,2023,,0.917,0.892,0.927,1.029
174,2024,,0.947,0.951,0.935,1.069
175,2025,,0.945,0.897,0.937,1.059
176,2026,,0.956,1.0,1.03,1.145
177,2027,,1.013,0.932,0.925,1.125
178,2028,,0.935,1.016,0.997,1.119
179,2029,,1.008,1.051,1.091,1.167
180,2030,,1.044,1.121,1.024,1.17
181,2031,,0.963,1.063,1.066,1.245
182,2032,,1.033,1.072,1.083,1.199
183,2033,,1.162,1.09,1.107,1.293
184,2034,,1.038,1.153,1.038,1.349
185,2035,,1.026,1.197,1.086,1.328
186,2036,,1.141,1.173,1.167,1.348
187,2037,,1.141,1.192,1.157,1.364
188,2038,,1.134,1.257,1.102,1.502
189,2039,,1.21,1.326,1.267,1.506
190,2040,,1.09,1.28,1.161,1.545
191,2041,,1.146,1.297,1.276,1.573
192,2042,,1.109,1.345,1.243,1.545
193,2043,,1.097,1.317,1.234,1.612
194,2044,,1.162,1.394,1.234,1.743
195,2045,,1.069,1.297,1.252,1.651
196,2046,,1.061,1.389,1.257,1.766
197,2047,,1.144,1.399,1.286,1.834
198,2048,,1.234,1.337,1.304,1.812
199,2049,,1.228,1.453,1.366,1.84
200,2050,,1.242,1.45,1.397,1.888
201,2051,,1.196,1.514,1.462,1.923
202,2052,,1.147,1.48,1.384,1.98
203,2053,,1.218,1.587,1.419,1.996
204,2054,,1.237,1.574,1.531,2.079
205,2055,,1.197,1.602,1.511,2.097
206,2056,,1.266,1.516,1.493,2.088
207,2057,,1.134,1.558,1.485,2.187
208,2058,,1.188,1.588,1.583,2.261
209,2059,,1.165,1.695,1.668,2.314
210,2060,,1.165,1.752,1.574,2.37
211,2061,,1.155,1.685,1.663,2.344
212,2062,,1.208,1.709,1.717,2.362
213,2063,,1.194,1.73,1.613,2.407
214,2064,,1.193,1.724,1.702,2.462
215,2065,,1.235,1.682,1.713,2.517
216,2066,,1.283,1.788,1.701,2.586
217,2067,,1.268,1.775,1.822,2.662
218,2068,,1.189,1.715,1.843,2.619
219,2069,,1.209,1.754,1.753,2.605
220,2070,,1.122,1.835,1.903,2.648
221,2071,,1.172,1.865,1.915,2.838
222,2072,,1.22,1.799,1.833,2.84
223,2073,,1.2,1.814,1.884,2.837
224,2074,,1.177,1.861,1.92,2.921
225,2075,,1.178,1.831,2.036,2.948
226,2076,,1.067,1.814,2.02,3.018
227,2077,,1.132,1.781,2.104,2.982
228,2078,,1.191,1.794,1.989,2.982
229,2079,,1.233,1.857,2.078,3.08
230,2080,,1.164,1.804,2.01,3.163
231,2081,,1.057,1.898,2.123,3.139
232,2082,,1.137,1.901,2.18,3.211
233,2083,,1.138,1.852,2.119,3.287
234,2084,,1.199,1.861,2.166,3.24
235,2085,,1.178,1.895,2.284,3.298
236,2086,,1.166,1.903,2.307,3.437
237,2087,,1.25,1.878,2.276,3.399
238,2088,,1.148,1.862,2.224,3.442
239,2089,,1.098,1.875,2.299,3.478
240,2090,,1.209,2.012,2.241,3.567
241,2091,,1.197,1.92,2.329,3.583
242,2092,,1.18,1.86,2.361,3.652
243,2093,,1.145,1.893,2.383,3.725
244,2094,,1.213,1.864,2.441,3.749
245,2095,,1.149,1.865,2.359,3.766
246,2096,,1.132,1.886,2.421,3.786
247,2097,,1.054,1.83,2.393,3.896
248,2098,,1.172,1.993,2.408,3.87
249,2099,,1.146,1.948,2.518,3.914
250,2100,,1.073,1.934,2.498,3.872
